Formation_Set_ID,play,side_of_ball,play_art,description
115,Read Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_read-option.png,
114,Mtn Zone Wk,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-off-trio_mtn-zone-wk.png,
114,Stick,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-off-trio_stick.png,
113,Hb Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_hb-slip-screen.png,
116,Hb Zone Wk,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_u-off_hb-zone-wk.png,
117,Read Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_read-option.png,
115,Rpo Alert Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_rpo-alert-bubble.png,
113,Corner Strike,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_corner-strike.png,
117,Hb Counter,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_hb-counter.png,
117,Hb Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_hb-slip-screen.png,
113,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_inside-zone.png,
117,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_inside-zone.png,
115,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_inside-zone.png,
118,Read Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_doubles_read-option.png,
19,Slot 2 Buc,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-off-trips-wk_slot-2-buc.png,
113,Bench Hb Angle,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_bench-hb-angle.png,
58,Curl Flat,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_double-stack_curl-flat.png,
114,Curl Flat,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-off-trio_curl-flat.png,
36,Deep Stick,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-hb-wk_deep-stick.png,
115,Dragon Spacing,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_dragon-spacing.png,
115,Drive,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_drive.png,
71,Fade Stop,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-y-off_fade-stop.png,
113,Fake Jet Pass Power,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_fake-jet-pass-power.png,
19,Gl Fork Zig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-off-trips-wk_gl-fork-zig.png,
116,Hb Dive,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_u-off_hb-dive.png,
114,Hb Power O,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-off-trio_hb-power-o.png,
118,Hb Slam,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_doubles_hb-slam.png,
116,Z Spot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_u-off_z-spot.png,
113,Zone Fake Jet,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_zone-fake-jet.png,
113,Levels,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_levels.png,
114,Mesh,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-off-trio_mesh.png,
33,Mtn Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/wildcat_unbalanced_mtn-zone.png,
118,Slants,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_doubles_slants.png,
58,Stack Out,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_double-stack_stack-out.png,
117,Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_verticals.png,
114,Wr Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-off-trio_wr-screen.png,
36,Inside Switch,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-hb-wk_inside-switch.png,
71,Slot Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-y-off_slot-option.png,
115,Stick Nod Vertical,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_stick-nod-vertical.png,
113,Jet Touch Pass,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_jet-touch-pass.png,
113,Redzone Scissors,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_redzone-scissors.png,
113,Rpo Alert Out,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_rpo-alert-out.png,
113,Jet Pass Fk Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_jet-pass-fk-zone.png,
118,Jet Touch Pass,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_doubles_jet-touch-pass.png,
116,Pa Deep Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_u-off_pa-deep-cross.png,
115,Pa Double Post,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_pa-double-post.png,
116,Te Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_u-off_te-cross.png,
118,Pa Deep In,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_doubles_pa-deep-in.png,
117,Scat,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_scat.png,
114,Y Shallow Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-off-trio_y-shallow-cross.png,
71,Vert Comebacks,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-y-off_vert-comebacks.png,
114,Inside Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-off-trio_inside-cross.png,
114,Inside Zone Split,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-off-trio_inside-zone-split.png,
118,Jet Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_doubles_jet-inside-zone.png,
118,Jet Touch Pass Fk Hb,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_doubles_jet-touch-pass-fk-hb.png,
117,Levels Sail,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_levels-sail.png,
118,Pa Boot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_doubles_pa-boot.png,
117,Pa Crossers,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_pa-crossers.png,
113,Pa Jet Sweep,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_pa-jet-sweep.png,
115,Pa Read,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_pa-read.png,
114,Pa Y Glance,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-off-trio_pa-y-glance.png,
36,Quick Slants,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-hb-wk_quick-slants.png,
117,Shock H Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_shock-h-option.png,
117,Te In,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_te-in.png,
117,Rpo Alert Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-te-offset_rpo-alert-bubble.png,
119,Hb Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_hb-slip-screen.png,
119,Levels Switch,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_levels-switch.png,
119,Slot Drive,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_slot-drive.png,
120,Qb Draw,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-bunch-open_qb-draw.png,
121,Pa Post Shot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_pa-post-shot.png,
120,Slot Choice Spacing,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-bunch-open_slot-choice-spacing.png,
122,Hb Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_wing-close_hb-zone.png,
119,Curls,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_curls.png,
27,Switch Wr Drag,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tight-y-off_switch-wr-drag.png,
88,Corner Strike,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-dbl-flex_corner-strike.png,
119,Hb Off Tackle,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_hb-off-tackle.png,
121,Hb Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_hb-slip-screen.png,
115,Hb Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_hb-slip-screen.png,
123,Hb Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-stack-wk_hb-slip-screen.png,
121,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_inside-zone.png,
119,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_inside-zone.png,
124,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_u-off-trips_inside-zone.png,
123,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-stack-wk_inside-zone.png,
119,Pa Wr In,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_pa-wr-in.png,
119,Read Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_read-option.png,
121,Stick,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_stick.png,
119,Stick,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_stick.png,
123,Stick,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-stack-wk_stick.png,
120,Bunch Arches,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-bunch-open_bunch-arches.png,
120,Bunch Trail,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-bunch-open_bunch-trail.png,
121,China Y Cop,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_china-y-cop.png,
120,Choice Shallow Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-bunch-open_choice-shallow-cross.png,
120,Clear Deep,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-bunch-open_clear-deep.png,
119,Clearout,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_clearout.png,
54,Clearout Fl In,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_bunch-wide_clearout-fl-in.png,
120,Crossers,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-bunch-open_crossers.png,
54,Curl Flat,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_bunch-wide_curl-flat.png,
88,Curl Flats,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-dbl-flex_curl-flats.png,
113,Curl Flats,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off_curl-flats.png,
119,Curls Dig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_curls-dig.png,
121,Dagger,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_dagger.png,
120,Dagger Ohio,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-bunch-open_dagger-ohio.png,
119,Dig N Go,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_dig-n-go.png,
120,Drag Curl,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-bunch-open_drag-curl.png,
120,Drive Y Corner,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-bunch-open_drive-y-corner.png,
121,Fade Smash,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_fade-smash.png,
122,Flanker Dig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_wing-close_flanker-dig.png,
124,Hb Counter Str,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_u-off-trips_hb-counter-str.png,
119,Hb Cross Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_hb-cross-screen.png,
121,Hb Draw,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_hb-draw.png,
119,Hb Draw,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_hb-draw.png,
124,Hb Misdirection,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_u-off-trips_hb-misdirection.png,
123,Hb Power,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-stack-wk_hb-power.png,
51,Hb Power O,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_y-off-trips_hb-power-o.png,
124,Hb Slam,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_u-off-trips_hb-slam.png,
122,Hb Slam,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_wing-close_hb-slam.png,
27,Wheel Spot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tight-y-off_wheel-spot.png,
123,Rpo Read Slant Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-stack-wk_rpo-read-slant-bubble.png,
115,Pa Slide,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_pa-slide.png,
119,Y Corner,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_y-corner.png,
122,Z Spot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_wing-close_z-spot.png,
121,Levels Switch Sail,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_levels-switch-sail.png,
115,Inside Zone Split,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_inside-zone-split.png,
123,Rpo Peek Slant,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-stack-wk_rpo-peek-slant.png,
119,Salem,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_salem.png,
92,Mtn Pa Y Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-slot-offset_mtn-pa-y-cross.png,
